date,areaName,areaCode,newCasesBySpecimenDate,newDeaths28DaysByDeathDate
2021-01-19,Hammersmith and Fulham,E09000013,110,0
2021-01-18,Hammersmith and Fulham,E09000013,135,6
2021-01-17,Hammersmith and Fulham,E09000013,112,2
2021-01-16,Hammersmith and Fulham,E09000013,102,1
2021-01-15,Hammersmith and Fulham,E09000013,149,2
2021-01-14,Hammersmith and Fulham,E09000013,150,3
2021-01-13,Hammersmith and Fulham,E09000013,192,3
2021-01-12,Hammersmith and Fulham,E09000013,149,3
2021-01-11,Hammersmith and Fulham,E09000013,186,2
2021-01-10,Hammersmith and Fulham,E09000013,137,5
2021-01-09,Hammersmith and Fulham,E09000013,122,4
2021-01-08,Hammersmith and Fulham,E09000013,150,2
2021-01-07,Hammersmith and Fulham,E09000013,230,1
2021-01-06,Hammersmith and Fulham,E09000013,171,2
2021-01-05,Hammersmith and Fulham,E09000013,230,1
2021-01-04,Hammersmith and Fulham,E09000013,268,3
2021-01-03,Hammersmith and Fulham,E09000013,194,2
2021-01-02,Hammersmith and Fulham,E09000013,217,1
2021-01-01,Hammersmith and Fulham,E09000013,80,2
2020-12-31,Hammersmith and Fulham,E09000013,184,2
2020-12-30,Hammersmith and Fulham,E09000013,294,0
2020-12-29,Hammersmith and Fulham,E09000013,291,0
2020-12-28,Hammersmith and Fulham,E09000013,187,1
2020-12-27,Hammersmith and Fulham,E09000013,186,0
2020-12-26,Hammersmith and Fulham,E09000013,157,1
2020-12-25,Hammersmith and Fulham,E09000013,55,0
2020-12-24,Hammersmith and Fulham,E09000013,125,2
2020-12-23,Hammersmith and Fulham,E09000013,190,0
2020-12-22,Hammersmith and Fulham,E09000013,234,1
2020-12-21,Hammersmith and Fulham,E09000013,220,0
2020-12-20,Hammersmith and Fulham,E09000013,143,0
2020-12-19,Hammersmith and Fulham,E09000013,135,0
2020-12-18,Hammersmith and Fulham,E09000013,161,0
2020-12-17,Hammersmith and Fulham,E09000013,166,0
2020-12-16,Hammersmith and Fulham,E09000013,160,1
2020-12-15,Hammersmith and Fulham,E09000013,128,0
2020-12-14,Hammersmith and Fulham,E09000013,140,0
2020-12-13,Hammersmith and Fulham,E09000013,80,1
2020-12-12,Hammersmith and Fulham,E09000013,53,0
2020-12-11,Hammersmith and Fulham,E09000013,75,0
2020-12-10,Hammersmith and Fulham,E09000013,62,0
2020-12-09,Hammersmith and Fulham,E09000013,59,0
2020-12-08,Hammersmith and Fulham,E09000013,61,0
2020-12-07,Hammersmith and Fulham,E09000013,53,0
2020-12-06,Hammersmith and Fulham,E09000013,28,0
2020-12-05,Hammersmith and Fulham,E09000013,28,1
2020-12-04,Hammersmith and Fulham,E09000013,35,0
2020-12-03,Hammersmith and Fulham,E09000013,22,1
2020-12-02,Hammersmith and Fulham,E09000013,31,0
2020-12-01,Hammersmith and Fulham,E09000013,27,1
2020-11-30,Hammersmith and Fulham,E09000013,34,0
2020-11-29,Hammersmith and Fulham,E09000013,16,0
2020-11-28,Hammersmith and Fulham,E09000013,22,1
2020-11-27,Hammersmith and Fulham,E09000013,24,0
2020-11-26,Hammersmith and Fulham,E09000013,32,0
2020-11-25,Hammersmith and Fulham,E09000013,28,2
2020-11-24,Hammersmith and Fulham,E09000013,33,2
2020-11-23,Hammersmith and Fulham,E09000013,31,1
2020-11-22,Hammersmith and Fulham,E09000013,22,0
2020-11-21,Hammersmith and Fulham,E09000013,24,0
2020-11-20,Hammersmith and Fulham,E09000013,42,0
2020-11-19,Hammersmith and Fulham,E09000013,47,0
2020-11-18,Hammersmith and Fulham,E09000013,49,0
2020-11-17,Hammersmith and Fulham,E09000013,43,0
2020-11-16,Hammersmith and Fulham,E09000013,54,0
2020-11-15,Hammersmith and Fulham,E09000013,34,0
2020-11-14,Hammersmith and Fulham,E09000013,32,1
2020-11-13,Hammersmith and Fulham,E09000013,77,0
2020-11-12,Hammersmith and Fulham,E09000013,46,0
2020-11-11,Hammersmith and Fulham,E09000013,75,0
2020-11-10,Hammersmith and Fulham,E09000013,66,0
2020-11-09,Hammersmith and Fulham,E09000013,69,0
2020-11-08,Hammersmith and Fulham,E09000013,33,1
2020-11-07,Hammersmith and Fulham,E09000013,37,0
2020-11-06,Hammersmith and Fulham,E09000013,40,0
2020-11-05,Hammersmith and Fulham,E09000013,42,1
2020-11-04,Hammersmith and Fulham,E09000013,44,0
2020-11-03,Hammersmith and Fulham,E09000013,49,0
2020-11-02,Hammersmith and Fulham,E09000013,66,1
2020-11-01,Hammersmith and Fulham,E09000013,28,0
2020-10-31,Hammersmith and Fulham,E09000013,33,0
2020-10-30,Hammersmith and Fulham,E09000013,40,0
2020-10-29,Hammersmith and Fulham,E09000013,48,0
2020-10-28,Hammersmith and Fulham,E09000013,76,0
2020-10-27,Hammersmith and Fulham,E09000013,57,1
2020-10-26,Hammersmith and Fulham,E09000013,74,0
2020-10-25,Hammersmith and Fulham,E09000013,40,0
2020-10-24,Hammersmith and Fulham,E09000013,40,1
2020-10-23,Hammersmith and Fulham,E09000013,60,0
2020-10-22,Hammersmith and Fulham,E09000013,68,0
2020-10-21,Hammersmith and Fulham,E09000013,65,0
2020-10-20,Hammersmith and Fulham,E09000013,73,0
2020-10-19,Hammersmith and Fulham,E09000013,66,1
2020-10-18,Hammersmith and Fulham,E09000013,33,0
2020-10-17,Hammersmith and Fulham,E09000013,39,0
2020-10-16,Hammersmith and Fulham,E09000013,54,0
2020-10-15,Hammersmith and Fulham,E09000013,54,0
2020-10-14,Hammersmith and Fulham,E09000013,45,0
2020-10-13,Hammersmith and Fulham,E09000013,44,0
2020-10-12,Hammersmith and Fulham,E09000013,37,0
2020-10-11,Hammersmith and Fulham,E09000013,13,0
2020-10-10,Hammersmith and Fulham,E09000013,35,0
2020-10-09,Hammersmith and Fulham,E09000013,30,0
2020-10-08,Hammersmith and Fulham,E09000013,39,1
2020-10-07,Hammersmith and Fulham,E09000013,29,0
2020-10-06,Hammersmith and Fulham,E09000013,32,0
2020-10-05,Hammersmith and Fulham,E09000013,25,0
2020-10-04,Hammersmith and Fulham,E09000013,16,0
2020-10-03,Hammersmith and Fulham,E09000013,20,0
2020-10-02,Hammersmith and Fulham,E09000013,19,0
2020-10-01,Hammersmith and Fulham,E09000013,30,0
2020-09-30,Hammersmith and Fulham,E09000013,27,0
2020-09-29,Hammersmith and Fulham,E09000013,13,0
2020-09-28,Hammersmith and Fulham,E09000013,16,0
2020-09-27,Hammersmith and Fulham,E09000013,6,0
2020-09-26,Hammersmith and Fulham,E09000013,19,0
2020-09-25,Hammersmith and Fulham,E09000013,11,0
2020-09-24,Hammersmith and Fulham,E09000013,18,0
2020-09-23,Hammersmith and Fulham,E09000013,15,0
2020-09-22,Hammersmith and Fulham,E09000013,12,0
2020-09-21,Hammersmith and Fulham,E09000013,5,0
2020-09-20,Hammersmith and Fulham,E09000013,1,0
2020-09-19,Hammersmith and Fulham,E09000013,7,0
2020-09-18,Hammersmith and Fulham,E09000013,9,0
2020-09-17,Hammersmith and Fulham,E09000013,4,0
2020-09-16,Hammersmith and Fulham,E09000013,8,0
2020-09-15,Hammersmith and Fulham,E09000013,5,0
2020-09-14,Hammersmith and Fulham,E09000013,6,0
2020-09-13,Hammersmith and Fulham,E09000013,5,0
2020-09-12,Hammersmith and Fulham,E09000013,10,0
2020-09-11,Hammersmith and Fulham,E09000013,5,0
2020-09-10,Hammersmith and Fulham,E09000013,8,0
2020-09-09,Hammersmith and Fulham,E09000013,6,0
2020-09-08,Hammersmith and Fulham,E09000013,8,0
2020-09-07,Hammersmith and Fulham,E09000013,9,0
2020-09-06,Hammersmith and Fulham,E09000013,2,0
2020-09-05,Hammersmith and Fulham,E09000013,9,0
2020-09-04,Hammersmith and Fulham,E09000013,10,0
2020-09-03,Hammersmith and Fulham,E09000013,9,0
2020-09-02,Hammersmith and Fulham,E09000013,8,0
2020-09-01,Hammersmith and Fulham,E09000013,13,0
2020-08-31,Hammersmith and Fulham,E09000013,5,0
2020-08-30,Hammersmith and Fulham,E09000013,6,0
2020-08-29,Hammersmith and Fulham,E09000013,5,0
2020-08-28,Hammersmith and Fulham,E09000013,8,0
2020-08-27,Hammersmith and Fulham,E09000013,6,0
2020-08-26,Hammersmith and Fulham,E09000013,5,0
2020-08-25,Hammersmith and Fulham,E09000013,5,0
2020-08-24,Hammersmith and Fulham,E09000013,7,0
2020-08-23,Hammersmith and Fulham,E09000013,4,0
2020-08-22,Hammersmith and Fulham,E09000013,7,0
2020-08-21,Hammersmith and Fulham,E09000013,3,0
2020-08-20,Hammersmith and Fulham,E09000013,11,0
2020-08-19,Hammersmith and Fulham,E09000013,1,0
2020-08-18,Hammersmith and Fulham,E09000013,2,0
2020-08-17,Hammersmith and Fulham,E09000013,7,0
2020-08-16,Hammersmith and Fulham,E09000013,0,0
2020-08-15,Hammersmith and Fulham,E09000013,4,0
2020-08-14,Hammersmith and Fulham,E09000013,6,0
2020-08-13,Hammersmith and Fulham,E09000013,5,0
2020-08-12,Hammersmith and Fulham,E09000013,6,0
2020-08-11,Hammersmith and Fulham,E09000013,4,0
2020-08-10,Hammersmith and Fulham,E09000013,4,0
2020-08-09,Hammersmith and Fulham,E09000013,0,0
2020-08-08,Hammersmith and Fulham,E09000013,3,0
2020-08-07,Hammersmith and Fulham,E09000013,7,0
2020-08-06,Hammersmith and Fulham,E09000013,2,0
2020-08-05,Hammersmith and Fulham,E09000013,4,0
2020-08-04,Hammersmith and Fulham,E09000013,4,0
2020-08-03,Hammersmith and Fulham,E09000013,1,0
2020-08-02,Hammersmith and Fulham,E09000013,0,0
2020-08-01,Hammersmith and Fulham,E09000013,4,0
2020-07-31,Hammersmith and Fulham,E09000013,4,0
2020-07-30,Hammersmith and Fulham,E09000013,3,0
2020-07-29,Hammersmith and Fulham,E09000013,1,0
2020-07-28,Hammersmith and Fulham,E09000013,0,0
2020-07-27,Hammersmith and Fulham,E09000013,3,0
2020-07-26,Hammersmith and Fulham,E09000013,2,0
2020-07-25,Hammersmith and Fulham,E09000013,1,0
2020-07-24,Hammersmith and Fulham,E09000013,5,0
2020-07-23,Hammersmith and Fulham,E09000013,1,0
2020-07-22,Hammersmith and Fulham,E09000013,4,0
2020-07-21,Hammersmith and Fulham,E09000013,1,0
2020-07-20,Hammersmith and Fulham,E09000013,3,0
2020-07-19,Hammersmith and Fulham,E09000013,0,0
2020-07-18,Hammersmith and Fulham,E09000013,0,0
2020-07-17,Hammersmith and Fulham,E09000013,2,0
2020-07-16,Hammersmith and Fulham,E09000013,1,0
2020-07-15,Hammersmith and Fulham,E09000013,0,0
2020-07-14,Hammersmith and Fulham,E09000013,0,0
2020-07-13,Hammersmith and Fulham,E09000013,1,0
2020-07-12,Hammersmith and Fulham,E09000013,0,0
2020-07-11,Hammersmith and Fulham,E09000013,0,0
2020-07-10,Hammersmith and Fulham,E09000013,0,0
2020-07-09,Hammersmith and Fulham,E09000013,2,0
2020-07-08,Hammersmith and Fulham,E09000013,1,0
2020-07-07,Hammersmith and Fulham,E09000013,0,0
2020-07-06,Hammersmith and Fulham,E09000013,0,0
2020-07-05,Hammersmith and Fulham,E09000013,3,1
2020-07-04,Hammersmith and Fulham,E09000013,0,0
2020-07-03,Hammersmith and Fulham,E09000013,2,0
2020-07-02,Hammersmith and Fulham,E09000013,1,0
2020-07-01,Hammersmith and Fulham,E09000013,1,0
2020-06-30,Hammersmith and Fulham,E09000013,3,0
2020-06-29,Hammersmith and Fulham,E09000013,0,0
2020-06-28,Hammersmith and Fulham,E09000013,0,0
2020-06-27,Hammersmith and Fulham,E09000013,5,0
2020-06-26,Hammersmith and Fulham,E09000013,0,0
2020-06-25,Hammersmith and Fulham,E09000013,4,1
2020-06-24,Hammersmith and Fulham,E09000013,4,0
2020-06-23,Hammersmith and Fulham,E09000013,3,0
2020-06-22,Hammersmith and Fulham,E09000013,3,0
2020-06-21,Hammersmith and Fulham,E09000013,0,0
2020-06-20,Hammersmith and Fulham,E09000013,1,0
2020-06-19,Hammersmith and Fulham,E09000013,2,0
2020-06-18,Hammersmith and Fulham,E09000013,2,0
2020-06-17,Hammersmith and Fulham,E09000013,3,0
2020-06-16,Hammersmith and Fulham,E09000013,0,0
2020-06-15,Hammersmith and Fulham,E09000013,0,0
2020-06-14,Hammersmith and Fulham,E09000013,1,0
2020-06-13,Hammersmith and Fulham,E09000013,0,0
2020-06-12,Hammersmith and Fulham,E09000013,1,0
2020-06-11,Hammersmith and Fulham,E09000013,0,0
2020-06-10,Hammersmith and Fulham,E09000013,1,0
2020-06-09,Hammersmith and Fulham,E09000013,1,1
2020-06-08,Hammersmith and Fulham,E09000013,1,0
2020-06-07,Hammersmith and Fulham,E09000013,1,0
2020-06-06,Hammersmith and Fulham,E09000013,2,0
2020-06-05,Hammersmith and Fulham,E09000013,0,0
2020-06-04,Hammersmith and Fulham,E09000013,1,0
2020-06-03,Hammersmith and Fulham,E09000013,3,0
2020-06-02,Hammersmith and Fulham,E09000013,2,0
2020-06-01,Hammersmith and Fulham,E09000013,1,0
2020-05-31,Hammersmith and Fulham,E09000013,0,0
2020-05-30,Hammersmith and Fulham,E09000013,0,0
2020-05-29,Hammersmith and Fulham,E09000013,2,0
2020-05-28,Hammersmith and Fulham,E09000013,0,0
2020-05-27,Hammersmith and Fulham,E09000013,0,0
2020-05-26,Hammersmith and Fulham,E09000013,1,0
2020-05-25,Hammersmith and Fulham,E09000013,1,0
2020-05-24,Hammersmith and Fulham,E09000013,0,0
2020-05-23,Hammersmith and Fulham,E09000013,0,0
2020-05-22,Hammersmith and Fulham,E09000013,4,0
2020-05-21,Hammersmith and Fulham,E09000013,3,0
2020-05-20,Hammersmith and Fulham,E09000013,5,0
2020-05-19,Hammersmith and Fulham,E09000013,1,0
2020-05-18,Hammersmith and Fulham,E09000013,3,0
2020-05-17,Hammersmith and Fulham,E09000013,1,0
2020-05-16,Hammersmith and Fulham,E09000013,0,0
2020-05-15,Hammersmith and Fulham,E09000013,2,0
2020-05-14,Hammersmith and Fulham,E09000013,1,0
2020-05-13,Hammersmith and Fulham,E09000013,3,0
2020-05-12,Hammersmith and Fulham,E09000013,2,0
2020-05-11,Hammersmith and Fulham,E09000013,2,0
2020-05-10,Hammersmith and Fulham,E09000013,1,0
2020-05-09,Hammersmith and Fulham,E09000013,1,1
2020-05-08,Hammersmith and Fulham,E09000013,3,1
2020-05-07,Hammersmith and Fulham,E09000013,4,3
2020-05-06,Hammersmith and Fulham,E09000013,2,1
2020-05-05,Hammersmith and Fulham,E09000013,1,0
2020-05-04,Hammersmith and Fulham,E09000013,5,0
2020-05-03,Hammersmith and Fulham,E09000013,2,1
2020-05-02,Hammersmith and Fulham,E09000013,1,3
2020-05-01,Hammersmith and Fulham,E09000013,9,1
2020-04-30,Hammersmith and Fulham,E09000013,5,0
2020-04-29,Hammersmith and Fulham,E09000013,9,2
2020-04-28,Hammersmith and Fulham,E09000013,4,2
2020-04-27,Hammersmith and Fulham,E09000013,5,1
2020-04-26,Hammersmith and Fulham,E09000013,5,1
2020-04-25,Hammersmith and Fulham,E09000013,3,2
2020-04-24,Hammersmith and Fulham,E09000013,10,1
2020-04-23,Hammersmith and Fulham,E09000013,50,2
2020-04-22,Hammersmith and Fulham,E09000013,23,2
2020-04-21,Hammersmith and Fulham,E09000013,19,1
2020-04-20,Hammersmith and Fulham,E09000013,10,1
2020-04-19,Hammersmith and Fulham,E09000013,6,1
2020-04-18,Hammersmith and Fulham,E09000013,4,3
2020-04-17,Hammersmith and Fulham,E09000013,17,4
2020-04-16,Hammersmith and Fulham,E09000013,25,3
2020-04-15,Hammersmith and Fulham,E09000013,30,2
2020-04-14,Hammersmith and Fulham,E09000013,9,2
2020-04-13,Hammersmith and Fulham,E09000013,9,2
2020-04-12,Hammersmith and Fulham,E09000013,7,0
2020-04-11,Hammersmith and Fulham,E09000013,4,4
2020-04-10,Hammersmith and Fulham,E09000013,17,3
2020-04-09,Hammersmith and Fulham,E09000013,10,1
2020-04-08,Hammersmith and Fulham,E09000013,19,5
2020-04-07,Hammersmith and Fulham,E09000013,22,3
2020-04-06,Hammersmith and Fulham,E09000013,16,3
2020-04-05,Hammersmith and Fulham,E09000013,10,6
2020-04-04,Hammersmith and Fulham,E09000013,16,7
2020-04-03,Hammersmith and Fulham,E09000013,20,5
2020-04-02,Hammersmith and Fulham,E09000013,20,0
2020-04-01,Hammersmith and Fulham,E09000013,27,4
2020-03-31,Hammersmith and Fulham,E09000013,19,4
2020-03-30,Hammersmith and Fulham,E09000013,12,3
2020-03-29,Hammersmith and Fulham,E09000013,7,2
2020-03-28,Hammersmith and Fulham,E09000013,12,3
2020-03-27,Hammersmith and Fulham,E09000013,8,2
2020-03-26,Hammersmith and Fulham,E09000013,24,0
2020-03-25,Hammersmith and Fulham,E09000013,19,2
2020-03-24,Hammersmith and Fulham,E09000013,14,3
2020-03-23,Hammersmith and Fulham,E09000013,13,1
2020-03-22,Hammersmith and Fulham,E09000013,14,2
2020-03-21,Hammersmith and Fulham,E09000013,11,1
2020-03-20,Hammersmith and Fulham,E09000013,8,1
2020-03-19,Hammersmith and Fulham,E09000013,3,0
2020-03-18,Hammersmith and Fulham,E09000013,9,0
2020-03-17,Hammersmith and Fulham,E09000013,8,0
2020-03-16,Hammersmith and Fulham,E09000013,3,0
2020-03-15,Hammersmith and Fulham,E09000013,3,0
2020-03-14,Hammersmith and Fulham,E09000013,2,0
2020-03-13,Hammersmith and Fulham,E09000013,3,0
2020-03-12,Hammersmith and Fulham,E09000013,1,0
2020-03-11,Hammersmith and Fulham,E09000013,11,0
2020-03-10,Hammersmith and Fulham,E09000013,3,1
2020-03-09,Hammersmith and Fulham,E09000013,3,
2020-03-08,Hammersmith and Fulham,E09000013,0,
2020-03-07,Hammersmith and Fulham,E09000013,0,
2020-03-06,Hammersmith and Fulham,E09000013,2,
2020-03-05,Hammersmith and Fulham,E09000013,0,
2020-03-04,Hammersmith and Fulham,E09000013,1,
date,areaName,areaCode,newCasesBySpecimenDate,newDeaths28DaysByDeathDate
2021-02-02,Hampshire,E10000014,77,7
2021-02-01,Hampshire,E10000014,324,19
2021-01-31,Hampshire,E10000014,231,23
2021-01-30,Hampshire,E10000014,265,19
2021-01-29,Hampshire,E10000014,439,26
2021-01-28,Hampshire,E10000014,423,24
2021-01-27,Hampshire,E10000014,422,15
2021-01-26,Hampshire,E10000014,491,25
2021-01-25,Hampshire,E10000014,581,20
2021-01-24,Hampshire,E10000014,322,31
2021-01-23,Hampshire,E10000014,419,31
2021-01-22,Hampshire,E10000014,510,41
2021-01-21,Hampshire,E10000014,585,33
2021-01-20,Hampshire,E10000014,573,28
2021-01-19,Hampshire,E10000014,787,41
2021-01-18,Hampshire,E10000014,882,43
2021-01-17,Hampshire,E10000014,477,25
2021-01-16,Hampshire,E10000014,593,31
2021-01-15,Hampshire,E10000014,757,36
2021-01-14,Hampshire,E10000014,876,21
2021-01-13,Hampshire,E10000014,874,30
2021-01-12,Hampshire,E10000014,950,46
2021-01-11,Hampshire,E10000014,1115,24
2021-01-10,Hampshire,E10000014,756,30
2021-01-09,Hampshire,E10000014,803,23
2021-01-08,Hampshire,E10000014,840,33
2021-01-07,Hampshire,E10000014,995,27
2021-01-06,Hampshire,E10000014,988,26
2021-01-05,Hampshire,E10000014,1329,25
2021-01-04,Hampshire,E10000014,1502,23
2021-01-03,Hampshire,E10000014,1012,19
2021-01-02,Hampshire,E10000014,1149,11
2021-01-01,Hampshire,E10000014,596,14
2020-12-31,Hampshire,E10000014,1055,12
2020-12-30,Hampshire,E10000014,1344,17
2020-12-29,Hampshire,E10000014,1659,23
2020-12-28,Hampshire,E10000014,1032,17
2020-12-27,Hampshire,E10000014,870,16
2020-12-26,Hampshire,E10000014,817,10
2020-12-25,Hampshire,E10000014,251,12
2020-12-24,Hampshire,E10000014,551,7
2020-12-23,Hampshire,E10000014,705,7
2020-12-22,Hampshire,E10000014,766,12
2020-12-21,Hampshire,E10000014,734,13
2020-12-20,Hampshire,E10000014,572,7
2020-12-19,Hampshire,E10000014,358,3
2020-12-18,Hampshire,E10000014,483,5
2020-12-17,Hampshire,E10000014,408,4
2020-12-16,Hampshire,E10000014,471,7
2020-12-15,Hampshire,E10000014,458,5
2020-12-14,Hampshire,E10000014,418,7
2020-12-13,Hampshire,E10000014,254,5
2020-12-12,Hampshire,E10000014,216,5
2020-12-11,Hampshire,E10000014,253,6
2020-12-10,Hampshire,E10000014,290,3
2020-12-09,Hampshire,E10000014,200,6
2020-12-08,Hampshire,E10000014,212,6
2020-12-07,Hampshire,E10000014,252,3
2020-12-06,Hampshire,E10000014,133,2
2020-12-05,Hampshire,E10000014,109,8
2020-12-04,Hampshire,E10000014,161,5
2020-12-03,Hampshire,E10000014,177,5
2020-12-02,Hampshire,E10000014,161,3
2020-12-01,Hampshire,E10000014,152,2
2020-11-30,Hampshire,E10000014,152,3
2020-11-29,Hampshire,E10000014,100,5
2020-11-28,Hampshire,E10000014,116,2
2020-11-27,Hampshire,E10000014,146,5
2020-11-26,Hampshire,E10000014,163,5
2020-11-25,Hampshire,E10000014,189,7
2020-11-24,Hampshire,E10000014,180,3
2020-11-23,Hampshire,E10000014,158,3
2020-11-22,Hampshire,E10000014,111,4
2020-11-21,Hampshire,E10000014,135,3
2020-11-20,Hampshire,E10000014,175,6
2020-11-19,Hampshire,E10000014,193,4
2020-11-18,Hampshire,E10000014,235,4
2020-11-17,Hampshire,E10000014,275,5
2020-11-16,Hampshire,E10000014,312,7
2020-11-15,Hampshire,E10000014,243,8
2020-11-14,Hampshire,E10000014,226,7
2020-11-13,Hampshire,E10000014,386,0
2020-11-12,Hampshire,E10000014,288,3
2020-11-11,Hampshire,E10000014,338,6
2020-11-10,Hampshire,E10000014,367,5
2020-11-09,Hampshire,E10000014,336,5
2020-11-08,Hampshire,E10000014,284,3
2020-11-07,Hampshire,E10000014,171,2
2020-11-06,Hampshire,E10000014,277,1
2020-11-05,Hampshire,E10000014,277,3
2020-11-04,Hampshire,E10000014,306,1
2020-11-03,Hampshire,E10000014,293,1
2020-11-02,Hampshire,E10000014,358,3
2020-11-01,Hampshire,E10000014,140,6
2020-10-31,Hampshire,E10000014,159,3
2020-10-30,Hampshire,E10000014,247,3
2020-10-29,Hampshire,E10000014,240,0
2020-10-28,Hampshire,E10000014,263,4
2020-10-27,Hampshire,E10000014,252,0
2020-10-26,Hampshire,E10000014,241,4
2020-10-25,Hampshire,E10000014,126,1
2020-10-24,Hampshire,E10000014,180,2
2020-10-23,Hampshire,E10000014,228,2
2020-10-22,Hampshire,E10000014,201,2
2020-10-21,Hampshire,E10000014,261,3
2020-10-20,Hampshire,E10000014,220,0
2020-10-19,Hampshire,E10000014,194,1
2020-10-18,Hampshire,E10000014,107,0
2020-10-17,Hampshire,E10000014,121,2
2020-10-16,Hampshire,E10000014,113,0
2020-10-15,Hampshire,E10000014,123,0
2020-10-14,Hampshire,E10000014,145,1
2020-10-13,Hampshire,E10000014,154,1
2020-10-12,Hampshire,E10000014,128,2
2020-10-11,Hampshire,E10000014,68,0
2020-10-10,Hampshire,E10000014,73,0
2020-10-09,Hampshire,E10000014,79,0
2020-10-08,Hampshire,E10000014,125,0
2020-10-07,Hampshire,E10000014,104,0
2020-10-06,Hampshire,E10000014,94,0
2020-10-05,Hampshire,E10000014,87,0
2020-10-04,Hampshire,E10000014,60,0
2020-10-03,Hampshire,E10000014,56,1
2020-10-02,Hampshire,E10000014,84,0
2020-10-01,Hampshire,E10000014,67,0
2020-09-30,Hampshire,E10000014,44,0
2020-09-29,Hampshire,E10000014,39,0
2020-09-28,Hampshire,E10000014,47,2
2020-09-27,Hampshire,E10000014,29,0
2020-09-26,Hampshire,E10000014,28,0
2020-09-25,Hampshire,E10000014,43,1
2020-09-24,Hampshire,E10000014,37,0
2020-09-23,Hampshire,E10000014,28,0
2020-09-22,Hampshire,E10000014,28,0
2020-09-21,Hampshire,E10000014,17,0
2020-09-20,Hampshire,E10000014,21,0
2020-09-19,Hampshire,E10000014,23,0
2020-09-18,Hampshire,E10000014,20,0
2020-09-17,Hampshire,E10000014,21,0
2020-09-16,Hampshire,E10000014,16,1
2020-09-15,Hampshire,E10000014,18,0
2020-09-14,Hampshire,E10000014,20,0
2020-09-13,Hampshire,E10000014,9,1
2020-09-12,Hampshire,E10000014,15,0
2020-09-11,Hampshire,E10000014,14,0
2020-09-10,Hampshire,E10000014,18,0
2020-09-09,Hampshire,E10000014,27,0
2020-09-08,Hampshire,E10000014,15,0
2020-09-07,Hampshire,E10000014,12,0
2020-09-06,Hampshire,E10000014,17,0
2020-09-05,Hampshire,E10000014,16,0
2020-09-04,Hampshire,E10000014,31,0
2020-09-03,Hampshire,E10000014,36,0
2020-09-02,Hampshire,E10000014,30,0
2020-09-01,Hampshire,E10000014,16,0
2020-08-31,Hampshire,E10000014,8,1
2020-08-30,Hampshire,E10000014,13,0
2020-08-29,Hampshire,E10000014,11,0
2020-08-28,Hampshire,E10000014,14,0
2020-08-27,Hampshire,E10000014,19,1
2020-08-26,Hampshire,E10000014,19,0
2020-08-25,Hampshire,E10000014,13,0
2020-08-24,Hampshire,E10000014,8,0
2020-08-23,Hampshire,E10000014,14,0
2020-08-22,Hampshire,E10000014,7,0
2020-08-21,Hampshire,E10000014,14,0
2020-08-20,Hampshire,E10000014,16,0
2020-08-19,Hampshire,E10000014,11,0
2020-08-18,Hampshire,E10000014,11,0
2020-08-17,Hampshire,E10000014,8,0
2020-08-16,Hampshire,E10000014,4,0
2020-08-15,Hampshire,E10000014,5,0
2020-08-14,Hampshire,E10000014,15,0
2020-08-13,Hampshire,E10000014,9,0
2020-08-12,Hampshire,E10000014,7,0
2020-08-11,Hampshire,E10000014,7,0
2020-08-10,Hampshire,E10000014,6,0
2020-08-09,Hampshire,E10000014,4,0
2020-08-08,Hampshire,E10000014,2,0
2020-08-07,Hampshire,E10000014,5,0
2020-08-06,Hampshire,E10000014,5,0
2020-08-05,Hampshire,E10000014,5,0
2020-08-04,Hampshire,E10000014,3,0
2020-08-03,Hampshire,E10000014,5,0
2020-08-02,Hampshire,E10000014,2,0
2020-08-01,Hampshire,E10000014,0,0
2020-07-31,Hampshire,E10000014,7,1
2020-07-30,Hampshire,E10000014,2,0
2020-07-29,Hampshire,E10000014,10,0
2020-07-28,Hampshire,E10000014,9,0
2020-07-27,Hampshire,E10000014,9,0
2020-07-26,Hampshire,E10000014,4,0
2020-07-25,Hampshire,E10000014,3,0
2020-07-24,Hampshire,E10000014,4,0
2020-07-23,Hampshire,E10000014,5,0
2020-07-22,Hampshire,E10000014,5,0
2020-07-21,Hampshire,E10000014,5,0
2020-07-20,Hampshire,E10000014,8,0
2020-07-19,Hampshire,E10000014,3,0
2020-07-18,Hampshire,E10000014,2,0
2020-07-17,Hampshire,E10000014,0,0
2020-07-16,Hampshire,E10000014,5,0
2020-07-15,Hampshire,E10000014,6,0
2020-07-14,Hampshire,E10000014,8,0
2020-07-13,Hampshire,E10000014,2,0
2020-07-12,Hampshire,E10000014,0,0
2020-07-11,Hampshire,E10000014,4,0
2020-07-10,Hampshire,E10000014,7,0
2020-07-09,Hampshire,E10000014,5,0
2020-07-08,Hampshire,E10000014,2,0
2020-07-07,Hampshire,E10000014,4,0
2020-07-06,Hampshire,E10000014,2,2
2020-07-05,Hampshire,E10000014,3,0
2020-07-04,Hampshire,E10000014,3,1
2020-07-03,Hampshire,E10000014,3,0
2020-07-02,Hampshire,E10000014,2,0
2020-07-01,Hampshire,E10000014,1,0
2020-06-30,Hampshire,E10000014,2,0
2020-06-29,Hampshire,E10000014,5,0
2020-06-28,Hampshire,E10000014,1,0
2020-06-27,Hampshire,E10000014,1,0
2020-06-26,Hampshire,E10000014,5,0
