date,areaName,areaCode,newCasesBySpecimenDate,newDeaths28DaysByDeathDate
2020-03-29,Medway,E06000035,9,
2020-03-28,Medway,E06000035,9,
2020-03-27,Medway,E06000035,9,
2020-03-26,Medway,E06000035,11,
2020-03-25,Medway,E06000035,9,
2020-03-24,Medway,E06000035,16,
2020-03-23,Medway,E06000035,11,
2020-03-22,Medway,E06000035,3,
2020-03-21,Medway,E06000035,10,
2020-03-20,Medway,E06000035,2,
2020-03-19,Medway,E06000035,3,
2020-03-18,Medway,E06000035,1,
2020-03-17,Medway,E06000035,2,
2020-03-16,Medway,E06000035,1,
2020-03-15,Medway,E06000035,2,
2020-03-14,Medway,E06000035,0,
2020-03-13,Medway,E06000035,3,
2020-03-12,Medway,E06000035,1,
2020-03-11,Medway,E06000035,4,
2020-03-10,Medway,E06000035,0,
2020-03-09,Medway,E06000035,0,
2020-03-08,Medway,E06000035,0,
2020-03-07,Medway,E06000035,0,
2020-03-06,Medway,E06000035,0,
2020-03-05,Medway,E06000035,0,
2020-03-04,Medway,E06000035,2,
date,areaName,areaCode,newCasesBySpecimenDate,newDeaths28DaysByDeathDate
2020-09-27,Merthyr Tydfil,W06000024,0,
2020-09-26,Merthyr Tydfil,W06000024,11,
2020-09-25,Merthyr Tydfil,W06000024,18,
2020-09-24,Merthyr Tydfil,W06000024,22,
2020-09-23,Merthyr Tydfil,W06000024,13,
2020-09-22,Merthyr Tydfil,W06000024,36,
2020-09-21,Merthyr Tydfil,W06000024,20,
2020-09-20,Merthyr Tydfil,W06000024,11,
2020-09-19,Merthyr Tydfil,W06000024,18,
2020-09-18,Merthyr Tydfil,W06000024,17,
2020-09-17,Merthyr Tydfil,W06000024,7,
2020-09-16,Merthyr Tydfil,W06000024,22,
2020-09-15,Merthyr Tydfil,W06000024,9,
2020-09-14,Merthyr Tydfil,W06000024,14,
2020-09-13,Merthyr Tydfil,W06000024,7,
2020-09-12,Merthyr Tydfil,W06000024,4,
2020-09-11,Merthyr Tydfil,W06000024,3,
2020-09-10,Merthyr Tydfil,W06000024,5,
2020-09-09,Merthyr Tydfil,W06000024,7,
2020-09-08,Merthyr Tydfil,W06000024,2,
2020-09-07,Merthyr Tydfil,W06000024,8,
2020-09-06,Merthyr Tydfil,W06000024,16,
2020-09-05,Merthyr Tydfil,W06000024,4,
2020-09-04,Merthyr Tydfil,W06000024,5,
2020-09-03,Merthyr Tydfil,W06000024,4,
2020-09-02,Merthyr Tydfil,W06000024,1,
2020-09-01,Merthyr Tydfil,W06000024,2,
2020-08-31,Merthyr Tydfil,W06000024,0,
2020-08-30,Merthyr Tydfil,W06000024,0,
2020-08-29,Merthyr Tydfil,W06000024,1,
2020-08-28,Merthyr Tydfil,W06000024,2,
2020-08-27,Merthyr Tydfil,W06000024,1,
2020-08-26,Merthyr Tydfil,W06000024,2,
2020-08-25,Merthyr Tydfil,W06000024,1,
2020-08-24,Merthyr Tydfil,W06000024,1,
2020-08-23,Merthyr Tydfil,W06000024,2,
2020-08-22,Merthyr Tydfil,W06000024,1,
2020-08-21,Merthyr Tydfil,W06000024,1,
2020-08-20,Merthyr Tydfil,W06000024,2,
2020-08-19,Merthyr Tydfil,W06000024,3,
2020-08-18,Merthyr Tydfil,W06000024,2,
2020-08-17,Merthyr Tydfil,W06000024,0,
2020-08-16,Merthyr Tydfil,W06000024,0,
2020-08-15,Merthyr Tydfil,W06000024,0,
2020-08-14,Merthyr Tydfil,W06000024,0,
2020-08-13,Merthyr Tydfil,W06000024,0,
2020-08-12,Merthyr Tydfil,W06000024,0,
2020-08-11,Merthyr Tydfil,W06000024,0,
2020-08-10,Merthyr Tydfil,W06000024,0,
2020-08-09,Merthyr Tydfil,W06000024,0,
2020-08-08,Merthyr Tydfil,W06000024,0,
2020-08-07,Merthyr Tydfil,W06000024,0,
2020-08-06,Merthyr Tydfil,W06000024,0,
2020-08-05,Merthyr Tydfil,W06000024,1,
2020-08-04,Merthyr Tydfil,W06000024,0,
2020-08-03,Merthyr Tydfil,W06000024,0,
2020-08-02,Merthyr Tydfil,W06000024,0,
2020-08-01,Merthyr Tydfil,W06000024,0,
2020-07-31,Merthyr Tydfil,W06000024,0,
2020-07-30,Merthyr Tydfil,W06000024,1,
2020-07-29,Merthyr Tydfil,W06000024,0,
2020-07-28,Merthyr Tydfil,W06000024,0,
2020-07-27,Merthyr Tydfil,W06000024,1,
2020-07-26,Merthyr Tydfil,W06000024,1,
2020-07-25,Merthyr Tydfil,W06000024,0,
2020-07-24,Merthyr Tydfil,W06000024,0,
2020-07-23,Merthyr Tydfil,W06000024,0,
2020-07-22,Merthyr Tydfil,W06000024,0,
2020-07-21,Merthyr Tydfil,W06000024,0,
2020-07-20,Merthyr Tydfil,W06000024,1,
2020-07-19,Merthyr Tydfil,W06000024,0,
2020-07-18,Merthyr Tydfil,W06000024,0,
2020-07-17,Merthyr Tydfil,W06000024,1,
2020-07-16,Merthyr Tydfil,W06000024,2,
2020-07-15,Merthyr Tydfil,W06000024,0,
2020-07-14,Merthyr Tydfil,W06000024,0,
2020-07-13,Merthyr Tydfil,W06000024,1,
2020-07-12,Merthyr Tydfil,W06000024,0,
2020-07-11,Merthyr Tydfil,W06000024,0,
2020-07-10,Merthyr Tydfil,W06000024,1,
2020-07-09,Merthyr Tydfil,W06000024,2,
2020-07-08,Merthyr Tydfil,W06000024,1,
2020-07-07,Merthyr Tydfil,W06000024,0,
2020-07-06,Merthyr Tydfil,W06000024,0,
2020-07-05,Merthyr Tydfil,W06000024,0,
2020-07-04,Merthyr Tydfil,W06000024,0,
2020-07-03,Merthyr Tydfil,W06000024,0,
2020-07-02,Merthyr Tydfil,W06000024,1,
2020-07-01,Merthyr Tydfil,W06000024,1,
2020-06-30,Merthyr Tydfil,W06000024,1,
2020-06-29,Merthyr Tydfil,W06000024,5,
2020-06-28,Merthyr Tydfil,W06000024,2,
2020-06-27,Merthyr Tydfil,W06000024,107,
2020-06-26,Merthyr Tydfil,W06000024,2,
2020-06-25,Merthyr Tydfil,W06000024,1,
2020-06-24,Merthyr Tydfil,W06000024,0,
2020-06-23,Merthyr Tydfil,W06000024,0,
2020-06-22,Merthyr Tydfil,W06000024,1,
2020-06-21,Merthyr Tydfil,W06000024,2,
2020-06-20,Merthyr Tydfil,W06000024,1,
2020-06-19,Merthyr Tydfil,W06000024,2,
2020-06-18,Merthyr Tydfil,W06000024,0,
2020-06-17,Merthyr Tydfil,W06000024,0,
2020-06-16,Merthyr Tydfil,W06000024,1,
2020-06-15,Merthyr Tydfil,W06000024,0,
2020-06-14,Merthyr Tydfil,W06000024,1,
2020-06-13,Merthyr Tydfil,W06000024,2,
2020-06-12,Merthyr Tydfil,W06000024,0,
2020-06-11,Merthyr Tydfil,W06000024,3,
2020-06-10,Merthyr Tydfil,W06000024,1,
2020-06-09,Merthyr Tydfil,W06000024,0,
2020-06-08,Merthyr Tydfil,W06000024,3,
2020-06-07,Merthyr Tydfil,W06000024,2,
2020-06-06,Merthyr Tydfil,W06000024,0,
2020-06-05,Merthyr Tydfil,W06000024,5,
2020-06-04,Merthyr Tydfil,W06000024,2,
2020-06-03,Merthyr Tydfil,W06000024,3,
2020-06-02,Merthyr Tydfil,W06000024,2,
2020-06-01,Merthyr Tydfil,W06000024,0,
2020-05-31,Merthyr Tydfil,W06000024,0,
2020-05-30,Merthyr Tydfil,W06000024,1,
2020-05-29,Merthyr Tydfil,W06000024,2,
2020-05-28,Merthyr Tydfil,W06000024,4,
2020-05-27,Merthyr Tydfil,W06000024,2,
2020-05-26,Merthyr Tydfil,W06000024,3,
2020-05-25,Merthyr Tydfil,W06000024,10,
2020-05-24,Merthyr Tydfil,W06000024,2,
2020-05-23,Merthyr Tydfil,W06000024,5,
2020-05-22,Merthyr Tydfil,W06000024,6,
2020-05-21,Merthyr Tydfil,W06000024,3,
2020-05-20,Merthyr Tydfil,W06000024,8,
2020-05-19,Merthyr Tydfil,W06000024,14,
2020-05-18,Merthyr Tydfil,W06000024,7,
2020-05-17,Merthyr Tydfil,W06000024,4,
2020-05-16,Merthyr Tydfil,W06000024,6,
2020-05-15,Merthyr Tydfil,W06000024,8,
2020-05-14,Merthyr Tydfil,W06000024,1,
2020-05-13,Merthyr Tydfil,W06000024,3,
2020-05-12,Merthyr Tydfil,W06000024,6,
2020-05-11,Merthyr Tydfil,W06000024,2,
2020-05-10,Merthyr Tydfil,W06000024,0,
2020-05-09,Merthyr Tydfil,W06000024,1,
2020-05-08,Merthyr Tydfil,W06000024,5,
2020-05-07,Merthyr Tydfil,W06000024,4,
2020-05-06,Merthyr Tydfil,W06000024,6,
2020-05-05,Merthyr Tydfil,W06000024,7,
2020-05-04,Merthyr Tydfil,W06000024,5,
2020-05-03,Merthyr Tydfil,W06000024,5,
2020-05-02,Merthyr Tydfil,W06000024,5,
2020-05-01,Merthyr Tydfil,W06000024,11,
2020-04-30,Merthyr Tydfil,W06000024,2,
2020-04-29,Merthyr Tydfil,W06000024,9,
2020-04-28,Merthyr Tydfil,W06000024,9,
2020-04-27,Merthyr Tydfil,W06000024,8,
2020-04-26,Merthyr Tydfil,W06000024,4,
2020-04-25,Merthyr Tydfil,W06000024,3,
2020-04-24,Merthyr Tydfil,W06000024,3,
2020-04-23,Merthyr Tydfil,W06000024,8,
2020-04-22,Merthyr Tydfil,W06000024,7,
2020-04-21,Merthyr Tydfil,W06000024,11,
2020-04-20,Merthyr Tydfil,W06000024,7,
2020-04-19,Merthyr Tydfil,W06000024,3,
2020-04-18,Merthyr Tydfil,W06000024,5,
2020-04-17,Merthyr Tydfil,W06000024,14,
2020-04-16,Merthyr Tydfil,W06000024,15,
2020-04-15,Merthyr Tydfil,W06000024,18,
2020-04-14,Merthyr Tydfil,W06000024,6,
2020-04-13,Merthyr Tydfil,W06000024,2,
2020-04-12,Merthyr Tydfil,W06000024,7,
2020-04-11,Merthyr Tydfil,W06000024,4,
2020-04-10,Merthyr Tydfil,W06000024,4,
2020-04-09,Merthyr Tydfil,W06000024,9,
2020-04-08,Merthyr Tydfil,W06000024,10,
2020-04-07,Merthyr Tydfil,W06000024,14,
2020-04-06,Merthyr Tydfil,W06000024,12,
2020-04-05,Merthyr Tydfil,W06000024,8,
2020-04-04,Merthyr Tydfil,W06000024,3,
2020-04-03,Merthyr Tydfil,W06000024,7,
2020-04-02,Merthyr Tydfil,W06000024,6,
2020-04-01,Merthyr Tydfil,W06000024,10,
2020-03-31,Merthyr Tydfil,W06000024,3,
2020-03-30,Merthyr Tydfil,W06000024,9,
2020-03-29,Merthyr Tydfil,W06000024,5,
2020-03-28,Merthyr Tydfil,W06000024,2,
2020-03-27,Merthyr Tydfil,W06000024,5,
2020-03-26,Merthyr Tydfil,W06000024,5,
2020-03-25,Merthyr Tydfil,W06000024,6,
2020-03-24,Merthyr Tydfil,W06000024,2,
2020-03-23,Merthyr Tydfil,W06000024,1,
2020-03-22,Merthyr Tydfil,W06000024,0,
2020-03-21,Merthyr Tydfil,W06000024,1,
2020-03-20,Merthyr Tydfil,W06000024,0,
2020-03-19,Merthyr Tydfil,W06000024,1,
2020-03-18,Merthyr Tydfil,W06000024,0,
2020-03-17,Merthyr Tydfil,W06000024,0,
2020-03-16,Merthyr Tydfil,W06000024,2,
2020-03-15,Merthyr Tydfil,W06000024,0,
2020-03-14,Merthyr Tydfil,W06000024,0,
2020-03-13,Merthyr Tydfil,W06000024,0,
2020-03-12,Merthyr Tydfil,W06000024,0,
2020-03-11,Merthyr Tydfil,W06000024,0,
2020-03-10,Merthyr Tydfil,W06000024,0,
2020-03-09,Merthyr Tydfil,W06000024,0,
2020-03-08,Merthyr Tydfil,W06000024,0,
2020-03-07,Merthyr Tydfil,W06000024,0,
2020-03-06,Merthyr Tydfil,W06000024,0,
2020-03-05,Merthyr Tydfil,W06000024,0,
2020-03-04,Merthyr Tydfil,W06000024,0,
2020-03-03,Merthyr Tydfil,W06000024,0,
2020-03-02,Merthyr Tydfil,W06000024,0,
2020-03-01,Merthyr Tydfil,W06000024,0,
2020-02-29,Merthyr Tydfil,W06000024,0,
2020-02-28,Merthyr Tydfil,W06000024,0,
2020-02-27,Merthyr Tydfil,W06000024,0,
date,areaName,areaCode,newCasesBySpecimenDate,newDeaths28DaysByDeathDate
2020-09-28,Merton,E09000024,0,
2020-09-27,Merton,E09000024,0,
2020-09-26,Merton,E09000024,9,
2020-09-25,Merton,E09000024,7,
2020-09-24,Merton,E09000024,8,
2020-09-23,Merton,E09000024,9,
2020-09-22,Merton,E09000024,8,
2020-09-21,Merton,E09000024,2,
2020-09-20,Merton,E09000024,4,
2020-09-19,Merton,E09000024,4,
2020-09-18,Merton,E09000024,5,
2020-09-17,Merton,E09000024,2,
2020-09-16,Merton,E09000024,7,
2020-09-15,Merton,E09000024,4,
2020-09-14,Merton,E09000024,1,
2020-09-13,Merton,E09000024,7,
2020-09-12,Merton,E09000024,3,
2020-09-11,Merton,E09000024,6,
2020-09-10,Merton,E09000024,9,
2020-09-09,Merton,E09000024,4,
2020-09-08,Merton,E09000024,5,
2020-09-07,Merton,E09000024,4,
2020-09-06,Merton,E09000024,5,
2020-09-05,Merton,E09000024,5,
2020-09-04,Merton,E09000024,2,
2020-09-03,Merton,E09000024,8,
2020-09-02,Merton,E09000024,4,
2020-09-01,Merton,E09000024,5,
2020-08-31,Merton,E09000024,3,
2020-08-30,Merton,E09000024,2,
2020-08-29,Merton,E09000024,2,
2020-08-28,Merton,E09000024,5,
2020-08-27,Merton,E09000024,2,
2020-08-26,Merton,E09000024,1,
2020-08-25,Merton,E09000024,1,
2020-08-24,Merton,E09000024,1,
2020-08-23,Merton,E09000024,4,
2020-08-22,Merton,E09000024,4,
2020-08-21,Merton,E09000024,2,
2020-08-20,Merton,E09000024,0,
2020-08-19,Merton,E09000024,6,
2020-08-18,Merton,E09000024,2,
2020-08-17,Merton,E09000024,2,
2020-08-16,Merton,E09000024,3,
2020-08-15,Merton,E09000024,1,
2020-08-14,Merton,E09000024,2,
2020-08-13,Merton,E09000024,5,
2020-08-12,Merton,E09000024,7,
2020-08-11,Merton,E09000024,2,
2020-08-10,Merton,E09000024,2,
2020-08-09,Merton,E09000024,0,
2020-08-08,Merton,E09000024,0,
2020-08-07,Merton,E09000024,2,
2020-08-06,Merton,E09000024,1,
2020-08-05,Merton,E09000024,2,
2020-08-04,Merton,E09000024,3,
2020-08-03,Merton,E09000024,2,
2020-08-02,Merton,E09000024,2,
2020-08-01,Merton,E09000024,0,
2020-07-31,Merton,E09000024,4,
2020-07-30,Merton,E09000024,1,
2020-07-29,Merton,E09000024,2,
2020-07-28,Merton,E09000024,1,
2020-07-27,Merton,E09000024,0,
2020-07-26,Merton,E09000024,0,
2020-07-25,Merton,E09000024,0,
2020-07-24,Merton,E09000024,1,
2020-07-23,Merton,E09000024,2,
2020-07-22,Merton,E09000024,0,
2020-07-21,Merton,E09000024,1,
2020-07-20,Merton,E09000024,4,
2020-07-19,Merton,E09000024,0,
2020-07-18,Merton,E09000024,1,
2020-07-17,Merton,E09000024,4,
2020-07-16,Merton,E09000024,1,
2020-07-15,Merton,E09000024,0,
2020-07-14,Merton,E09000024,0,
2020-07-13,Merton,E09000024,2,
2020-07-12,Merton,E09000024,0,
2020-07-11,Merton,E09000024,2,
2020-07-10,Merton,E09000024,1,
2020-07-09,Merton,E09000024,0,
2020-07-08,Merton,E09000024,0,
2020-07-07,Merton,E09000024,0,
2020-07-06,Merton,E09000024,1,
2020-07-05,Merton,E09000024,1,
2020-07-04,Merton,E09000024,0,
2020-07-03,Merton,E09000024,1,
2020-07-02,Merton,E09000024,1,
2020-07-01,Merton,E09000024,2,
2020-06-30,Merton,E09000024,0,
2020-06-29,Merton,E09000024,1,
2020-06-28,Merton,E09000024,1,
2020-06-27,Merton,E09000024,2,
2020-06-26,Merton,E09000024,1,
2020-06-25,Merton,E09000024,2,
2020-06-24,Merton,E09000024,1,
2020-06-23,Merton,E09000024,0,
2020-06-22,Merton,E09000024,7,
2020-06-21,Merton,E09000024,0,
2020-06-20,Merton,E09000024,0,
2020-06-19,Merton,E09000024,2,
2020-06-18,Merton,E09000024,1,
2020-06-17,Merton,E09000024,0,
2020-06-16,Merton,E09000024,3,
2020-06-15,Merton,E09000024,2,
2020-06-14,Merton,E09000024,1,
2020-06-13,Merton,E09000024,0,
2020-06-12,Merton,E09000024,1,
2020-06-11,Merton,E09000024,0,
2020-06-10,Merton,E09000024,1,
2020-06-09,Merton,E09000024,4,
2020-06-08,Merton,E09000024,1,
2020-06-07,Merton,E09000024,0,
2020-06-06,Merton,E09000024,3,
2020-06-05,Merton,E09000024,0,
2020-06-04,Merton,E09000024,1,
2020-06-03,Merton,E09000024,0,
2020-06-02,Merton,E09000024,1,
2020-06-01,Merton,E09000024,4,
2020-05-31,Merton,E09000024,0,
2020-05-30,Merton,E09000024,0,
2020-05-29,Merton,E09000024,1,
2020-05-28,Merton,E09000024,3,
2020-05-27,Merton,E09000024,2,
2020-05-26,Merton,E09000024,4,
2020-05-25,Merton,E09000024,0,
2020-05-24,Merton,E09000024,2,
2020-05-23,Merton,E09000024,3,
2020-05-22,Merton,E09000024,0,
2020-05-21,Merton,E09000024,5,
2020-05-20,Merton,E09000024,8,
2020-05-19,Merton,E09000024,10,
2020-05-18,Merton,E09000024,9,
2020-05-17,Merton,E09000024,4,
2020-05-16,Merton,E09000024,3,
2020-05-15,Merton,E09000024,3,
2020-05-14,Merton,E09000024,3,
2020-05-13,Merton,E09000024,10,
2020-05-12,Merton,E09000024,8,
2020-05-11,Merton,E09000024,2,
2020-05-10,Merton,E09000024,4,
2020-05-09,Merton,E09000024,2,
2020-05-08,Merton,E09000024,3,
2020-05-07,Merton,E09000024,8,
2020-05-06,Merton,E09000024,14,
2020-05-05,Merton,E09000024,5,
2020-05-04,Merton,E09000024,4,
2020-05-03,Merton,E09000024,10,
2020-05-02,Merton,E09000024,7,
2020-05-01,Merton,E09000024,10,
2020-04-30,Merton,E09000024,11,
2020-04-29,Merton,E09000024,8,
2020-04-28,Merton,E09000024,11,
2020-04-27,Merton,E09000024,8,
2020-04-26,Merton,E09000024,5,
2020-04-25,Merton,E09000024,11,
2020-04-24,Merton,E09000024,14,
2020-04-23,Merton,E09000024,10,
2020-04-22,Merton,E09000024,8,
2020-04-21,Merton,E09000024,13,
2020-04-20,Merton,E09000024,14,
2020-04-19,Merton,E09000024,13,
2020-04-18,Merton,E09000024,9,
2020-04-17,Merton,E09000024,21,
2020-04-16,Merton,E09000024,14,
2020-04-15,Merton,E09000024,14,
2020-04-14,Merton,E09000024,13,
2020-04-13,Merton,E09000024,21,
2020-04-12,Merton,E09000024,13,
2020-04-11,Merton,E09000024,18,
2020-04-10,Merton,E09000024,14,
2020-04-09,Merton,E09000024,22,
2020-04-08,Merton,E09000024,16,
2020-04-07,Merton,E09000024,17,
2020-04-06,Merton,E09000024,37,
2020-04-05,Merton,E09000024,17,
2020-04-04,Merton,E09000024,15,
2020-04-03,Merton,E09000024,23,
2020-04-02,Merton,E09000024,33,
2020-04-01,Merton,E09000024,27,
2020-03-31,Merton,E09000024,28,
2020-03-30,Merton,E09000024,23,
2020-03-29,Merton,E09000024,13,
2020-03-28,Merton,E09000024,14,
2020-03-27,Merton,E09000024,24,
2020-03-26,Merton,E09000024,14,
2020-03-25,Merton,E09000024,23,
2020-03-24,Merton,E09000024,23,
2020-03-23,Merton,E09000024,15,
2020-03-22,Merton,E09000024,8,
2020-03-21,Merton,E09000024,7,
2020-03-20,Merton,E09000024,9,
2020-03-19,Merton,E09000024,11,
2020-03-18,Merton,E09000024,13,
2020-03-17,Merton,E09000024,10,
2020-03-16,Merton,E09000024,6,
2020-03-15,Merton,E09000024,1,
2020-03-14,Merton,E09000024,6,
2020-03-13,Merton,E09000024,7,
2020-03-12,Merton,E09000024,3,
2020-03-11,Merton,E09000024,7,
2020-03-10,Merton,E09000024,6,
2020-03-09,Merton,E09000024,1,
2020-03-08,Merton,E09000024,0,
2020-03-07,Merton,E09000024,0,
2020-03-06,Merton,E09000024,2,
2020-03-05,Merton,E09000024,0,
2020-03-04,Merton,E09000024,0,
2020-03-03,Merton,E09000024,0,
2020-03-02,Merton,E09000024,0,
2020-03-01,Merton,E09000024,0,
2020-02-29,Merton,E09000024,0,
2020-02-28,Merton,E09000024,0,
2020-02-27,Merton,E09000024,0,
2020-02-26,Merton,E09000024,1,
date,areaName,areaCode,newCasesBySpecimenDate,newDeaths28DaysByDeathDate
2020-09-28,Mid and East Antrim,N09000008,3,
2020-09-27,Mid and East Antrim,N09000008,3,
2020-09-26,Mid and East Antrim,N09000008,6,
2020-09-25,Mid and East Antrim,N09000008,5,
2020-09-24,Mid and East Antrim,N09000008,7,
2020-09-23,Mid and East Antrim,N09000008,2,
2020-09-22,Mid and East Antrim,N09000008,2,
2020-09-21,Mid and East Antrim,N09000008,9,
2020-09-20,Mid and East Antrim,N09000008,4,
2020-09-19,Mid and East Antrim,N09000008,7,
2020-09-18,Mid and East Antrim,N09000008,7,
2020-09-17,Mid and East Antrim,N09000008,9,
2020-09-16,Mid and East Antrim,N09000008,3,
2020-09-15,Mid and East Antrim,N09000008,7,
2020-09-14,Mid and East Antrim,N09000008,12,
2020-09-13,Mid and East Antrim,N09000008,8,
2020-09-12,Mid and East Antrim,N09000008,12,
2020-09-11,Mid and East Antrim,N09000008,2,
2020-09-10,Mid and East Antrim,N09000008,3,
2020-09-09,Mid and East Antrim,N09000008,8,
2020-09-08,Mid and East Antrim,N09000008,2,
2020-09-07,Mid and East Antrim,N09000008,5,
2020-09-06,Mid and East Antrim,N09000008,4,
2020-09-05,Mid and East Antrim,N09000008,10,
2020-09-04,Mid and East Antrim,N09000008,11,
2020-09-03,Mid and East Antrim,N09000008,29,
2020-09-02,Mid and East Antrim,N09000008,4,
2020-09-01,Mid and East Antrim,N09000008,5,
2020-08-31,Mid and East Antrim,N09000008,11,
2020-08-30,Mid and East Antrim,N09000008,2,
2020-08-29,Mid and East Antrim,N09000008,3,
2020-08-28,Mid and East Antrim,N09000008,18,
2020-08-27,Mid and East Antrim,N09000008,3,
2020-08-26,Mid and East Antrim,N09000008,7,
2020-08-25,Mid and East Antrim,N09000008,6,
2020-08-24,Mid and East Antrim,N09000008,7,
2020-08-23,Mid and East Antrim,N09000008,8,
2020-08-22,Mid and East Antrim,N09000008,5,
2020-08-21,Mid and East Antrim,N09000008,33,
2020-08-20,Mid and East Antrim,N09000008,21,
2020-08-19,Mid and East Antrim,N09000008,7,
2020-08-18,Mid and East Antrim,N09000008,11,
2020-08-17,Mid and East Antrim,N09000008,11,
2020-08-16,Mid and East Antrim,N09000008,6,
2020-08-15,Mid and East Antrim,N09000008,5,
2020-08-14,Mid and East Antrim,N09000008,20,
2020-08-13,Mid and East Antrim,N09000008,14,
2020-08-12,Mid and East Antrim,N09000008,10,
2020-08-11,Mid and East Antrim,N09000008,6,
2020-08-10,Mid and East Antrim,N09000008,3,
2020-08-09,Mid and East Antrim,N09000008,8,
2020-08-08,Mid and East Antrim,N09000008,11,
2020-08-07,Mid and East Antrim,N09000008,2,
2020-08-06,Mid and East Antrim,N09000008,2,
2020-08-05,Mid and East Antrim,N09000008,2,
2020-08-04,Mid and East Antrim,N09000008,1,
2020-08-03,Mid and East Antrim,N09000008,4,
2020-08-02,Mid and East Antrim,N09000008,0,
2020-08-01,Mid and East Antrim,N09000008,3,
2020-07-31,Mid and East Antrim,N09000008,4,
2020-07-30,Mid and East Antrim,N09000008,1,
2020-07-29,Mid and East Antrim,N09000008,1,
2020-07-28,Mid and East Antrim,N09000008,3,
2020-07-27,Mid and East Antrim,N09000008,1,
2020-07-26,Mid and East Antrim,N09000008,0,
2020-07-25,Mid and East Antrim,N09000008,2,
2020-07-24,Mid and East Antrim,N09000008,1,
2020-07-23,Mid and East Antrim,N09000008,3,
2020-07-22,Mid and East Antrim,N09000008,1,
2020-07-21,Mid and East Antrim,N09000008,3,
2020-07-20,Mid and East Antrim,N09000008,0,
2020-07-19,Mid and East Antrim,N09000008,0,
2020-07-18,Mid and East Antrim,N09000008,3,
2020-07-17,Mid and East Antrim,N09000008,0,
2020-07-16,Mid and East Antrim,N09000008,1,
2020-07-15,Mid and East Antrim,N09000008,0,
2020-07-14,Mid and East Antrim,N09000008,0,
2020-07-13,Mid and East Antrim,N09000008,1,
2020-07-12,Mid and East Antrim,N09000008,1,
2020-07-11,Mid and East Antrim,N09000008,1,
2020-07-10,Mid and East Antrim,N09000008,0,
2020-07-09,Mid and East Antrim,N09000008,1,
2020-07-08,Mid and East Antrim,N09000008,1,
2020-07-07,Mid and East Antrim,N09000008,2,
2020-07-06,Mid and East Antrim,N09000008,2,
2020-07-05,Mid and East Antrim,N09000008,1,
2020-07-04,Mid and East Antrim,N09000008,0,
2020-07-03,Mid and East Antrim,N09000008,0,
2020-07-02,Mid and East Antrim,N09000008,0,
2020-07-01,Mid and East Antrim,N09000008,1,
2020-06-30,Mid and East Antrim,N09000008,2,
2020-06-29,Mid and East Antrim,N09000008,0,
2020-06-28,Mid and East Antrim,N09000008,0,
2020-06-27,Mid and East Antrim,N09000008,1,
2020-06-26,Mid and East Antrim,N09000008,0,
2020-06-25,Mid and East Antrim,N09000008,1,
2020-06-24,Mid and East Antrim,N09000008,1,
2020-06-23,Mid and East Antrim,N09000008,1,
2020-06-22,Mid and East Antrim,N09000008,1,
2020-06-21,Mid and East Antrim,N09000008,0,
2020-06-20,Mid and East Antrim,N09000008,1,
2020-06-19,Mid and East Antrim,N09000008,2,
2020-06-18,Mid and East Antrim,N09000008,5,
2020-06-17,Mid and East Antrim,N09000008,1,
2020-06-16,Mid and East Antrim,N09000008,0,
2020-06-15,Mid and East Antrim,N09000008,1,
2020-06-14,Mid and East Antrim,N09000008,3,
2020-06-13,Mid and East Antrim,N09000008,1,
2020-06-12,Mid and East Antrim,N09000008,4,
2020-06-11,Mid and East Antrim,N09000008,1,
2020-06-10,Mid and East Antrim,N09000008,3,
2020-06-09,Mid and East Antrim,N09000008,2,
2020-06-08,Mid and East Antrim,N09000008,0,
2020-06-07,Mid and East Antrim,N09000008,0,
2020-06-06,Mid and East Antrim,N09000008,0,
2020-06-05,Mid and East Antrim,N09000008,0,
2020-06-04,Mid and East Antrim,N09000008,0,
2020-06-03,Mid and East Antrim,N09000008,1,
2020-06-02,Mid and East Antrim,N09000008,1,
2020-06-01,Mid and East Antrim,N09000008,2,
2020-05-31,Mid and East Antrim,N09000008,0,
2020-05-30,Mid and East Antrim,N09000008,0,
2020-05-29,Mid and East Antrim,N09000008,1,
2020-05-28,Mid and East Antrim,N09000008,1,
2020-05-27,Mid and East Antrim,N09000008,2,
2020-05-26,Mid and East Antrim,N09000008,6,
2020-05-25,Mid and East Antrim,N09000008,5,
2020-05-24,Mid and East Antrim,N09000008,1,
2020-05-23,Mid and East Antrim,N09000008,1,
2020-05-22,Mid and East Antrim,N09000008,1,
2020-05-21,Mid and East Antrim,N09000008,2,
2020-05-20,Mid and East Antrim,N09000008,2,
2020-05-19,Mid and East Antrim,N09000008,6,
2020-05-18,Mid and East Antrim,N09000008,2,
2020-05-17,Mid and East Antrim,N09000008,2,
2020-05-16,Mid and East Antrim,N09000008,5,
2020-05-15,Mid and East Antrim,N09000008,3,
2020-05-14,Mid and East Antrim,N09000008,4,
2020-05-13,Mid and East Antrim,N09000008,4,
2020-05-12,Mid and East Antrim,N09000008,7,
2020-05-11,Mid and East Antrim,N09000008,8,
2020-05-10,Mid and East Antrim,N09000008,4,
2020-05-09,Mid and East Antrim,N09000008,2,
2020-05-08,Mid and East Antrim,N09000008,4,
2020-05-07,Mid and East Antrim,N09000008,3,
2020-05-06,Mid and East Antrim,N09000008,5,
2020-05-05,Mid and East Antrim,N09000008,5,
